Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2009","2009","ha","153","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2010","2010","ha","156","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2011","2011","ha","121","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2012","2012","ha","226","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2013","2013","ha","246","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2014","2014","ha","200","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2015","2015","ha","225","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2016","2016","ha","213","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2017","2017","ha","570","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2018","2018","ha","705","","Official data"
"QCL","Crops and livestock products","44","Colombia","5312","Area harvested","515","Apples","2019","2019","ha","613","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","1992","1992","ha","6200","F","FAO estimate"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","1993","1993","ha","6500","F","FAO estimate"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","1994","1994","ha","4769","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","1995","1995","ha","5115","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","1996","1996","ha","7376","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","1997","1997","ha","5676","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","1998","1998","ha","6700","F","FAO estimate"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","1999","1999","ha","6000","F","FAO estimate"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2000","2000","ha","4192","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2001","2001","ha","4826","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2002","2002","ha","5366","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2003","2003","ha","6220","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2004","2004","ha","5253","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2005","2005","ha","5625","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2006","2006","ha","5863","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2007","2007","ha","5993","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2008","2008","ha","6404","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2009","2009","ha","6515","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2010","2010","ha","6599","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2011","2011","ha","6553","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2012","2012","ha","5980","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2013","2013","ha","5377","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2014","2014","ha","5944","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2015","2015","ha","5756","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2016","2016","ha","5890","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2017","2017","ha","4838","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2018","2018","ha","4730","","Official data"
"QCL","Crops and livestock products","98","Croatia","5312","Area harvested","515","Apples","2019","2019","ha","4950","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","1991","1991","ha","1050","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","1992","1992","ha","1100","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","1993","1993","ha","1200","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","1994","1994","ha","1000","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","1995","1995","ha","1000","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","1996","1996","ha","1110","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","1997","1997","ha","1090","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","1998","1998","ha","1200","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","1999","1999","ha","1200","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2000","2000","ha","1130","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2001","2001","ha","1130","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2002","2002","ha","1130","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2003","2003","ha","1165","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2004","2004","ha","1230","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2005","2005","ha","1274","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2006","2006","ha","1278","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2007","2007","ha","1062","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2008","2008","ha","943","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2009","2009","ha","1218","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2010","2010","ha","754","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2011","2011","ha","836","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2012","2012","ha","858","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2013","2013","ha","625","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2014","2014","ha","606","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2015","2015","ha","610","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2016","2016","ha","525","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2017","2017","ha","372","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2018","2018","ha","370","","Official data"
"QCL","Crops and livestock products","50","Cyprus","5312","Area harvested","515","Apples","2019","2019","ha","370","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","1993","1993","ha","20000","F","FAO estimate"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","1994","1994","ha","18000","F","FAO estimate"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","1995","1995","ha","17000","F","FAO estimate"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","1996","1996","ha","18000","F","FAO estimate"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","1997","1997","ha","20000","F","FAO estimate"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","1998","1998","ha","18000","F","FAO estimate"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","1999","1999","ha","16000","F","FAO estimate"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2000","2000","ha","21000","F","FAO estimate"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2001","2001","ha","18000","F","FAO estimate"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2002","2002","ha","9260","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2003","2003","ha","9320","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2004","2004","ha","9500","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2005","2005","ha","9540","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2006","2006","ha","9290","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2007","2007","ha","9100","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2008","2008","ha","9040","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2009","2009","ha","8990","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2010","2010","ha","9030","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2011","2011","ha","9299","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2012","2012","ha","9367","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2013","2013","ha","8982","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2014","2014","ha","8962","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2015","2015","ha","8309","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2016","2016","ha","7491","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2017","2017","ha","7349","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2018","2018","ha","7250","","Official data"
"QCL","Crops and livestock products","167","Czechia","5312","Area harvested","515","Apples","2019","2019","ha","7320","","Official data"
"QCL","Crops and livestock products","51","Czechoslovakia","5312","Area harvested","515","Apples","1991","1991","ha","45500","F","FAO estimate"
"QCL","Crops and livestock products","51","Czechoslovakia","5312","Area harvested","515","Apples","1992","1992","ha","30842","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","1991","1991","ha","72692","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","1992","1992","ha","72764","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","1993","1993","ha","66618","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","1994","1994","ha","71910","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","1995","1995","ha","69449","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","1996","1996","ha","69834","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","1997","1997","ha","69027","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","1998","1998","ha","69000","F","FAO estimate"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","1999","1999","ha","70000","F","FAO estimate"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2000","2000","ha","70388","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2001","2001","ha","71000","F","FAO estimate"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2002","2002","ha","70735","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2003","2003","ha","70000","F","FAO estimate"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2004","2004","ha","72000","F","FAO estimate"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2005","2005","ha","72481","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2006","2006","ha","72511","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2007","2007","ha","70000","F","FAO estimate"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2008","2008","ha","70076","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2009","2009","ha","71220","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2010","2010","ha","71473","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2011","2011","ha","72800","F","FAO estimate"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2012","2012","ha","73500","F","FAO estimate"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2013","2013","ha","73500","F","FAO estimate"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2014","2014","ha","73631","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2015","2015","ha","72419","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2016","2016","ha","72005","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2017","2017","ha","71632","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2018","2018","ha","71269","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","116","Democratic People's Republic of Korea","5312","Area harvested","515","Apples","2019","2019","ha","70916","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","1991","1991","ha","3367","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","1992","1992","ha","5149","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","1993","1993","ha","4752","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","1994","1994","ha","2061","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","1995","1995","ha","1658","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","1996","1996","ha","1854","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","1997","1997","ha","1697","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","1998","1998","ha","1660","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","1999","1999","ha","1623","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2000","2000","ha","1679","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2001","2001","ha","1783","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2002","2002","ha","1574","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2003","2003","ha","1624","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2004","2004","ha","1600","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2005","2005","ha","1617","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2006","2006","ha","1536","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2007","2007","ha","1486","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2008","2008","ha","1500","F","FAO estimate"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2009","2009","ha","1464","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2010","2010","ha","1610","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2011","2011","ha","1513","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2012","2012","ha","1348","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2013","2013","ha","1381","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2014","2014","ha","1378","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2015","2015","ha","1389","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2016","2016","ha","1330","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2017","2017","ha","1281","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2018","2018","ha","1420","","Official data"
"QCL","Crops and livestock products","54","Denmark","5312","Area harvested","515","Apples","2019","2019","ha","1390","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","1991","1991","ha","3480","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","1992","1992","ha","3670","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","1993","1993","ha","4520","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","1994","1994","ha","5250","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","1995","1995","ha","4820","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","1996","1996","ha","5610","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","1997","1997","ha","4485","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","1998","1998","ha","4749","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","1999","1999","ha","2172","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2000","2000","ha","4747","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2001","2001","ha","4780","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2002","2002","ha","3971","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2003","2003","ha","3709","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2004","2004","ha","1679","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2005","2005","ha","2989","","Official data"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2006","2006","ha","3000","F","FAO estimate"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2007","2007","ha","3100","F","FAO estimate"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2008","2008","ha","1200","F","FAO estimate"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2009","2009","ha","1500","F","FAO estimate"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2010","2010","ha","1832","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2011","2011","ha","1778","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2012","2012","ha","1657","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2013","2013","ha","1548","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2014","2014","ha","1395","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2015","2015","ha","1294","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2016","2016","ha","1156","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2017","2017","ha","1045","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2018","2018","ha","946","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","58","Ecuador","5312","Area harvested","515","Apples","2019","2019","ha","869","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1991","1991","ha","7618","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1992","1992","ha","23158","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1993","1993","ha","29331","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1994","1994","ha","24130","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1995","1995","ha","25276","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1996","1996","ha","24855","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1997","1997","ha","23590","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1998","1998","ha","22560","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","1999","1999","ha","26899","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2000","2000","ha","27231","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2001","2001","ha","27370","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2002","2002","ha","26070","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2003","2003","ha","25584","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2004","2004","ha","25685","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2005","2005","ha","25450","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2006","2006","ha","25100","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2007","2007","ha","24140","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2008","2008","ha","23883","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2009","2009","ha","21569","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2010","2010","ha","21088","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2011","2011","ha","20956","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2012","2012","ha","21145","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2013","2013","ha","24857","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2014","2014","ha","25777","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2015","2015","ha","28365","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2016","2016","ha","29353","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2017","2017","ha","28884","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2018","2018","ha","28799","","Official data"
"QCL","Crops and livestock products","59","Egypt","5312","Area harvested","515","Apples","2019","2019","ha","28631","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","1991","1991","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","1992","1992","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","1993","1993","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","1994","1994","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","1995","1995","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","1996","1996","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","1997","1997","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","1998","1998","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","1999","1999","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2000","2000","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2001","2001","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2002","2002","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2003","2003","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2004","2004","ha","","M","Data not available"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2005","2005","ha","350","F","FAO estimate"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2006","2006","ha","750","F","FAO estimate"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2007","2007","ha","750","F","FAO estimate"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2008","2008","ha","1500","F","FAO estimate"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2009","2009","ha","3200","F","FAO estimate"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2010","2010","ha","3500","F","FAO estimate"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2011","2011","ha","4900","F","FAO estimate"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2012","2012","ha","5000","F","FAO estimate"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2013","2013","ha","5415","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2014","2014","ha","5922","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2015","2015","ha","7102","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2016","2016","ha","7722","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","60","El Salvador","5312","Area harvested","515","Apples","2017","2017","ha","8397","Im","FAO data based on imputation methodology"
