Country,Year,Area_ha,Price_USD_tonne,Yield_hg_ha,TotalYield_tonnes
Russian Federation,2002,523000.0,248.6,37285.0,1950000.0
Russian Federation,2003,403000.0,218.0,42184.0,1700000.0
Russian Federation,2004,403000.0,282.8,50273.0,2026000.0
Russian Federation,2005,401000.0,297.6,44539.0,1786000.0
Russian Federation,2006,373800.0,507.7,43499.0,1626000.0
Russian Federation,2007,364000.0,484.6,64341.0,2342000.0
Russian Federation,2008,199500.0,,56261.0,1122400.0
Russian Federation,2009,196600.0,,73306.0,1441200.0
Russian Federation,2010,192000.0,,51667.0,992000.0
Russian Federation,2011,188000.0,,63723.0,1198000.0
Russian Federation,2012,182000.0,,77088.0,1403000.0
Russian Federation,2013,188000.0,,83670.0,1573000.0
Russian Federation,2014,183000.0,,88743.0,1624000.0
Russian Federation,2015,188000.0,,85782.0,1612700.0
Russian Federation,2016,197329.0,,86206.0,1701100.0
Russian Federation,2017,171008.0,,87341.0,1493600.0
Russian Federation,2018,206429.0,,90075.0,1859400.0
Russian Federation,2019,210822.0,,92533.0,1950800.0
Saint Vincent and the Grenadines,1991,160.0,,30000.0,480.0
Saint Vincent and the Grenadines,1992,170.0,,26471.0,450.0
Saint Vincent and the Grenadines,1993,220.0,,27727.0,610.0
Saint Vincent and the Grenadines,1994,230.0,,26957.0,620.0
Saint Vincent and the Grenadines,1995,220.0,,28636.0,630.0
Saint Vincent and the Grenadines,1996,200.0,,27000.0,540.0
Saint Vincent and the Grenadines,1997,160.0,,39688.0,635.0
Saint Vincent and the Grenadines,1998,180.0,,38889.0,700.0
Saint Vincent and the Grenadines,1999,190.0,,39474.0,750.0
Saint Vincent and the Grenadines,2000,200.0,,40000.0,800.0
Saint Vincent and the Grenadines,2001,250.0,,40000.0,1000.0
Saint Vincent and the Grenadines,2002,260.0,,40385.0,1050.0
Saint Vincent and the Grenadines,2003,285.0,,40351.0,1150.0
Saint Vincent and the Grenadines,2004,300.0,,40000.0,1200.0
Saint Vincent and the Grenadines,2005,310.0,,40323.0,1250.0
Saint Vincent and the Grenadines,2006,320.0,,39063.0,1250.0
Saint Vincent and the Grenadines,2007,320.0,,40625.0,1300.0
Saint Vincent and the Grenadines,2008,350.0,,40000.0,1400.0
Saint Vincent and the Grenadines,2009,360.0,,45472.0,1637.0
Saint Vincent and the Grenadines,2010,200.0,,52900.0,1058.0
Saint Vincent and the Grenadines,2011,251.0,,48207.0,1210.0
Saint Vincent and the Grenadines,2012,230.0,,52000.0,1196.0
Saint Vincent and the Grenadines,2013,225.0,,51067.0,1149.0
Saint Vincent and the Grenadines,2014,192.0,,51563.0,990.0
Saint Vincent and the Grenadines,2015,193.0,,52902.0,1021.0
Saint Vincent and the Grenadines,2016,196.0,,53367.0,1046.0
Saint Vincent and the Grenadines,2017,328.0,,54085.0,1774.0
Saint Vincent and the Grenadines,2018,332.0,,55000.0,1826.0
Saint Vincent and the Grenadines,2019,266.0,,55714.0,1482.0
Serbia,2006,24000.0,370.5,100133.0,240320.0
Serbia,2007,25000.0,640.7,98091.0,245228.0
Serbia,2008,23000.0,685.7,102435.0,235601.0
Serbia,2009,28000.0,440.2,100667.0,281868.0
Serbia,2010,24000.0,448.9,99977.0,239945.0
Serbia,2011,26600.0,562.2,99841.0,265576.0
Serbia,2012,24400.0,563.9,99995.0,243987.0
Serbia,2013,23737.0,437.8,193120.0,458409.0
Serbia,2014,23737.0,461.1,141683.0,336313.0
Serbia,2015,24703.0,394.5,174780.0,431759.0
Serbia,2016,24818.0,414.2,161364.0,400473.0
Serbia,2017,25134.0,510.0,150650.0,378644.0
Serbia,2018,25917.0,445.0,177646.0,460404.0
Serbia,2019,26089.0,391.7,191490.0,499578.0
Serbia and Montenegro,1992,28800.0,,70833.0,204000.0
Serbia and Montenegro,1993,27600.0,,81506.0,224956.0
Serbia and Montenegro,1994,28100.0,519.3,52669.0,148000.0
Serbia and Montenegro,1995,28300.0,739.5,57951.0,164000.0
Serbia and Montenegro,1996,38939.0,403.8,67798.0,264000.0
Serbia and Montenegro,1997,34479.0,341.8,68157.0,235000.0
Serbia and Montenegro,1998,27000.0,343.0,71111.0,192000.0
Serbia and Montenegro,1999,27000.0,633.8,73333.0,198000.0
Serbia and Montenegro,2000,30599.0,205.7,67649.0,207000.0
Serbia and Montenegro,2001,20750.0,304.6,66506.0,138000.0
Serbia and Montenegro,2002,20000.0,461.6,50812.0,101623.0
Serbia and Montenegro,2003,32000.0,358.1,78483.0,251144.0
Serbia and Montenegro,2004,27000.0,355.6,69630.0,188000.0
Serbia and Montenegro,2005,30025.0,336.7,67312.0,202104.0
Slovakia,1993,4537.0,195.8,236559.0,107327.0
Slovakia,1994,4105.0,277.6,138504.0,56856.0
Slovakia,1995,3996.0,363.7,95443.0,38139.0
Slovakia,1996,3452.0,340.6,229134.0,79097.0
Slovakia,1997,3196.0,277.9,251070.0,80242.0
Slovakia,1998,2886.0,279.1,289203.0,83464.0
Slovakia,1999,2577.0,248.4,265161.0,68332.0
Slovakia,2000,3053.0,231.9,266941.0,81497.0
Slovakia,2001,4127.0,249.4,121679.0,50217.0
Slovakia,2002,4669.0,268.0,109599.0,51172.0
Slovakia,2003,3519.0,321.2,173345.0,61000.0
Slovakia,2004,3281.0,344.1,128010.0,42000.0
Slovakia,2005,3198.0,341.9,146967.0,47000.0
Slovakia,2006,3345.0,342.2,92006.0,30776.0
Slovakia,2007,3244.0,448.8,54636.0,17724.0
Slovakia,2008,3426.0,534.3,122017.0,41803.0
Slovakia,2009,2745.0,470.6,137301.0,37689.0
Slovakia,2010,2683.0,521.7,127525.0,34215.0
Slovakia,2011,2294.0,551.8,136683.0,31355.0
Slovakia,2012,2908.0,504.9,152961.0,44481.0
Slovakia,2013,2795.0,481.2,164397.0,45949.0
Slovakia,2014,2557.0,464.6,189652.0,48494.0
Slovakia,2015,2376.0,369.6,194655.0,46250.0
Slovakia,2016,2311.0,384.1,89667.0,20722.0
Slovakia,2017,2179.0,471.6,149050.0,32478.0
Slovakia,2018,2140.0,453.3,205280.0,43930.0
Slovakia,2019,2060.0,418.8,170825.0,35190.0
Slovenia,1992,2492.0,559.2,234346.0,58399.0
Slovenia,1993,2467.0,292.9,269858.0,66574.0
Slovenia,1994,2640.0,312.6,415106.0,109588.0
Slovenia,1995,2812.0,431.6,365405.0,102752.0
Slovenia,1996,2872.0,429.2,367082.0,105426.0
Slovenia,1997,2995.0,309.0,289923.0,86832.0
Slovenia,1998,2995.0,303.7,380561.0,113978.0
Slovenia,1999,2995.0,332.0,298407.0,89373.0
Slovenia,2000,3081.0,271.5,420815.0,129653.0
Slovenia,2001,3081.0,288.3,254606.0,78444.0
Slovenia,2002,3099.0,305.1,457202.0,141687.0
Slovenia,2003,3099.0,423.2,327980.0,101641.0
Slovenia,2004,3099.0,376.5,451491.0,139917.0
Slovenia,2005,3099.0,383.9,342678.0,106196.0
Slovenia,2006,3099.0,396.5,384563.0,119176.0
Slovenia,2007,2874.0,572.8,398372.0,114492.0
Slovenia,2008,2874.0,867.4,358013.0,102893.0
Slovenia,2009,2722.0,603.6,351440.0,95662.0
Slovenia,2010,2765.0,543.8,425204.0,117569.0
Slovenia,2011,2734.0,628.3,385351.0,105355.0
Slovenia,2012,2702.0,608.5,204663.0,55300.0
Slovenia,2013,2643.0,763.7,349788.0,92449.0
Slovenia,2014,2545.0,543.9,392275.0,99834.0
Slovenia,2015,2465.0,511.4,466901.0,115091.0
Slovenia,2016,2416.0,547.5,246577.0,59573.0
Slovenia,2017,2355.0,710.0,339703.0,80000.0
Slovenia,2018,2330.0,462.2,371631.0,86590.0
Slovenia,2019,2270.0,549.0,239075.0,54270.0
South Africa,1991,21200.0,388.2,242959.0,515074.0
South Africa,1992,21700.0,464.9,240286.0,521421.0
South Africa,1993,23800.0,195.9,250203.0,595483.0
South Africa,1994,22500.0,348.4,244845.0,550901.0
South Africa,1995,21000.0,322.3,244029.0,512460.0
South Africa,1996,23000.0,317.7,268053.0,616521.0
South Africa,1997,21000.0,277.8,256397.0,538434.0
South Africa,1998,22000.0,272.2,261938.0,576264.0
South Africa,1999,24000.0,191.5,259865.0,623676.0
South Africa,2000,21522.0,192.5,279698.0,601966.0
South Africa,2001,21476.0,172.6,286736.0,615794.0
South Africa,2002,21204.0,212.1,293957.0,623307.0
South Africa,2003,27126.0,261.5,301249.0,817167.0
South Africa,2004,24845.0,340.1,308054.0,765359.0
South Africa,2005,21326.0,367.7,318317.0,678842.0
South Africa,2006,20633.0,368.6,307030.0,633495.0
South Africa,2007,22000.0,421.6,322014.0,708430.0
South Africa,2008,23000.0,438.6,338322.0,778141.0
South Africa,2009,21000.0,416.3,389380.0,817698.0
South Africa,2010,20449.0,514.4,354165.0,724232.0
South Africa,2011,21919.0,571.7,356368.0,781124.0
South Africa,2012,22900.0,532.6,347493.0,795758.0
South Africa,2013,24819.0,585.5,364174.0,903843.0
South Africa,2014,20829.0,564.9,373393.0,777741.0
South Africa,2015,24626.0,465.5,379426.0,934375.0
South Africa,2016,23941.0,444.6,382667.0,916143.0
South Africa,2017,23948.0,492.1,387936.0,929028.0
South Africa,2018,21093.0,545.8,393323.0,829636.0
South Africa,2019,22373.0,525.7,398685.0,891979.0
Spain,1991,59400.0,623.5,87003.0,516800.0
Spain,1992,57300.0,380.8,191169.0,1095400.0
Spain,1993,53700.0,293.2,165829.0,890500.0
Spain,1994,52700.0,358.7,146861.0,773960.0
Spain,1995,51500.0,346.9,158447.0,816000.0
Spain,1996,49400.0,300.3,182065.0,899400.0
Spain,1997,49600.0,311.7,198327.0,983700.0
Spain,1998,49300.0,364.4,149290.0,736000.0
Spain,1999,49100.0,358.4,201303.0,988400.0
Spain,2000,48760.0,235.0,166895.0,813780.0
Spain,2001,42316.0,262.1,216800.0,917409.0
Spain,2002,43205.0,340.7,160820.0,694822.0
Spain,2003,46020.0,444.7,191460.0,881101.0
Spain,2004,42189.0,458.2,163760.0,690886.0
Spain,2005,38974.0,355.7,198648.0,774210.0
Spain,2006,37844.0,414.4,171859.0,650384.0
Spain,2007,36902.0,578.3,195431.0,721178.0
Spain,2008,33362.0,574.0,198347.0,661724.0
Spain,2009,32715.0,415.4,184007.0,601979.0
Spain,2010,31812.0,456.4,203042.0,645918.0
Spain,2011,31507.0,475.7,212735.0,670264.0
Spain,2012,30753.0,558.1,156480.0,481223.0
Spain,2013,30800.0,648.3,177403.0,546400.0
Spain,2014,30726.0,464.5,202051.0,620823.0
Spain,2015,30721.0,418.4,193220.0,593592.0
Spain,2016,30872.0,475.9,201206.0,621164.0
Spain,2017,30550.0,495.0,192155.0,587034.0
Spain,2018,29930.0,638.5,188092.0,562960.0
Spain,2019,29640.0,485.8,215533.0,638840.0
Sweden,1991,2000.0,,85000.0,17000.0
Sweden,1992,2000.0,,85000.0,17000.0
Sweden,1993,2000.0,,90000.0,18000.0
Sweden,1994,2000.0,,90000.0,18000.0
Sweden,1995,2000.0,552.1,90000.0,18000.0
Sweden,1996,2000.0,583.7,85000.0,17000.0
Sweden,1997,2000.0,570.1,95000.0,19000.0
Sweden,1998,2000.0,,80000.0,16000.0
Sweden,1999,1530.0,,117647.0,18000.0
Sweden,2000,1422.0,386.2,154008.0,21900.0
Sweden,2001,1418.0,400.4,140339.0,19900.0
Sweden,2002,1334.0,460.6,134970.0,18005.0
Sweden,2003,1334.0,525.6,161282.0,21515.0
Sweden,2004,1380.0,540.2,134058.0,18500.0
Sweden,2005,1440.0,609.5,122799.0,17683.0
Sweden,2006,1600.0,635.9,150000.0,24000.0
Sweden,2007,1400.0,720.0,150000.0,21000.0
Sweden,2008,1400.0,870.9,158571.0,22200.0
Sweden,2009,1500.0,717.3,140000.0,21000.0
Sweden,2010,1500.0,897.7,156667.0,23500.0
Sweden,2011,1310.0,917.8,157893.0,20684.0
Sweden,2012,1500.0,987.5,155933.0,23390.0
Sweden,2013,1400.0,941.1,195714.0,27400.0
Sweden,2014,1290.0,903.7,190543.0,24580.0
Sweden,2015,1330.0,745.1,190602.0,25350.0
Sweden,2016,1540.0,676.4,170649.0,26280.0
Sweden,2017,1400.0,959.9,158071.0,22130.0
Sweden,2018,1410.0,1009.7,217092.0,30610.0
Sweden,2019,1520.0,1023.0,146118.0,22210.0
Switzerland,1991,4943.0,684.8,367793.0,181800.0
Switzerland,1992,5006.0,342.1,875575.0,438313.0
Switzerland,1993,5058.0,457.5,522094.0,264075.0
Switzerland,1994,5108.0,452.6,564282.0,288235.0
Switzerland,1995,5115.0,643.6,389711.0,199337.0
Switzerland,1996,5159.0,442.6,694553.0,358320.0
Switzerland,1997,5096.0,501.6,444003.0,226264.0
Switzerland,1998,5071.0,324.9,840797.0,426368.0
Switzerland,1999,5015.0,438.7,456437.0,228903.0
Switzerland,2000,4812.0,308.5,779268.0,374984.0
Switzerland,2001,4710.0,464.6,429682.0,202380.0
Switzerland,2002,4565.0,385.0,602460.0,275023.0
Switzerland,2003,4410.0,590.3,475059.0,209501.0
Switzerland,2004,4382.0,838.8,649443.0,284586.0
Switzerland,2005,4315.0,762.1,493618.0,212996.0
Switzerland,2006,4280.0,749.7,605853.0,259305.0
Switzerland,2007,4235.0,755.6,649166.0,274922.0
Switzerland,2008,4195.0,1001.8,607597.0,254887.0
Switzerland,2009,4226.0,871.2,594070.0,251054.0
Switzerland,2010,4218.0,938.7,478049.0,201641.0
Switzerland,2011,4187.0,1016.9,782183.0,327500.0
Switzerland,2012,4138.0,1079.2,564418.0,233556.0
Switzerland,2013,3993.0,1097.2,526243.0,210129.0
Switzerland,2014,3894.0,1095.8,594101.0,231343.0
Switzerland,2015,3863.0,1046.3,554621.0,214250.0
Switzerland,2016,3854.0,988.4,589777.0,227300.0
Switzerland,2017,3806.0,1211.5,383248.0,145864.0
Switzerland,2018,3786.0,977.6,783883.0,296778.0
Switzerland,2019,3736.0,1072.7,507832.0,189726.0
Syrian Arab Republic,1991,26000.0,,82730.0,215098.0
Syrian Arab Republic,1992,28100.0,,96174.0,270248.0
Syrian Arab Republic,1993,20600.0,,114079.0,235002.0
Syrian Arab Republic,1994,22100.0,,101433.0,224167.0
Syrian Arab Republic,1995,24800.0,,90323.0,224000.0
Syrian Arab Republic,1996,26700.0,,113066.0,301886.0
Syrian Arab Republic,1997,28000.0,,127205.0,356175.0
Syrian Arab Republic,1998,34000.0,,106471.0,362000.0
Syrian Arab Republic,1999,38000.0,,74661.0,283713.0
Syrian Arab Republic,2000,35560.0,,80645.0,286773.0
Syrian Arab Republic,2001,33516.0,,78459.0,262963.0
Syrian Arab Republic,2002,35000.0,,61646.0,215762.0
Syrian Arab Republic,2003,31490.0,,97396.0,306700.0
Syrian Arab Republic,2004,33000.0,,108545.0,358200.0
Syrian Arab Republic,2005,33370.0,,88720.0,296057.0
Syrian Arab Republic,2006,34720.0,,107814.0,374330.0
Syrian Arab Republic,2007,32320.0,,86710.0,280247.0
Syrian Arab Republic,2008,33600.0,,107351.0,360700.0
Syrian Arab Republic,2009,35500.0,,101684.0,360978.0
Syrian Arab Republic,2010,50662.0,,77602.0,393146.0
Syrian Arab Republic,2011,51757.0,,59462.0,307760.0
Syrian Arab Republic,2012,50632.0,,68962.0,349166.0
Syrian Arab Republic,2013,53180.0,,48254.0,256614.0
Syrian Arab Republic,2014,53275.0,,74680.0,397858.0
Syrian Arab Republic,2015,48552.0,,71644.0,347844.0
Syrian Arab Republic,2016,50049.0,,68894.0,344809.0
Syrian Arab Republic,2017,52130.0,,59272.0,308985.0
Syrian Arab Republic,2018,52231.0,,91255.0,476635.0
Syrian Arab Republic,2019,51933.0,,55180.0,286564.0
Tajikistan,1992,27200.0,,32353.0,88000.0
Tajikistan,1993,28300.0,,25300.0,71600.0
Tajikistan,1994,26600.0,,26654.0,70900.0
Tajikistan,1995,31700.0,,22524.0,71400.0
Tajikistan,1996,31300.0,,19361.0,60600.0
Tajikistan,1997,21500.0,,25116.0,54000.0
Tajikistan,1998,22600.0,,20575.0,46500.0
Tajikistan,1999,25600.0,,11211.0,28700.0
Tajikistan,2000,34080.0,197.5,39906.0,136000.0
Tajikistan,2001,26600.0,201.5,35489.0,94400.0
Tajikistan,2002,29000.0,260.1,32586.0,94500.0
Tajikistan,2003,28400.0,445.2,18732.0,53200.0
Tajikistan,2004,31300.0,493.9,32492.0,101700.0
Tajikistan,2005,30400.0,545.1,34474.0,104800.0
Tajikistan,2006,30400.0,544.8,48355.0,147000.0
Tajikistan,2007,35300.0,406.7,31445.0,111000.0
Tajikistan,2008,38000.0,437.2,48816.0,185500.0
Tajikistan,2009,37000.0,410.4,40000.0,148000.0
Tajikistan,2010,38000.0,411.1,41053.0,156000.0
Tajikistan,2011,40000.0,650.7,45825.0,183300.0
Tajikistan,2012,40700.0,844.3,53636.0,218300.0
Tajikistan,2013,43000.0,,52791.0,227000.0
Tajikistan,2014,44300.0,,53273.0,236000.0
Tajikistan,2015,44173.0,846.7,52156.0,230387.0
Tajikistan,2016,42731.0,650.7,52451.0,224128.0
Tajikistan,2017,42869.0,379.2,53992.0,231458.0
Tajikistan,2018,43022.0,263.6,55107.0,237080.0
Tajikistan,2019,43208.0,227.3,56221.0,242918.0
Tunisia,1991,10200.0,648.9,39216.0,40000.0
Tunisia,1992,14000.0,646.8,43571.0,61000.0
Tunisia,1993,17500.0,507.1,42857.0,75000.0
Tunisia,1994,16500.0,491.3,36970.0,61000.0
Tunisia,1995,15500.0,596.3,41935.0,65000.0
Tunisia,1996,17000.0,595.8,47647.0,81000.0
Tunisia,1997,25800.0,488.3,31783.0,82000.0
Tunisia,1998,26000.0,504.1,31731.0,82500.0
Tunisia,1999,24968.0,425.7,38850.0,97000.0
Tunisia,2000,25660.0,376.4,42089.0,108000.0
Tunisia,2001,25770.0,386.5,41909.0,108000.0
Tunisia,2002,26000.0,417.1,38462.0,100000.0
Tunisia,2003,24275.0,534.0,40783.0,99000.0
Tunisia,2004,35000.0,390.2,38571.0,135000.0
Tunisia,2005,25780.0,436.3,38790.0,100000.0
Tunisia,2006,25410.0,452.3,47226.0,120000.0
Tunisia,2007,25000.0,592.3,40400.0,101000.0
Tunisia,2008,23600.0,533.2,46610.0,110000.0
Tunisia,2009,22700.0,600.6,48458.0,110000.0
Tunisia,2010,26294.0,575.7,47920.0,126000.0
Tunisia,2011,26337.0,551.9,48601.0,128000.0
Tunisia,2012,22090.0,529.5,50249.0,111000.0
Tunisia,2013,21010.0,533.0,57116.0,120000.0
Tunisia,2014,19790.0,560.8,61395.0,121500.0
Tunisia,2015,19170.0,511.3,46948.0,90000.0
Tunisia,2016,25719.0,512.1,48991.0,126000.0
Tunisia,2017,18220.0,,53952.0,98300.0
Tunisia,2018,20365.0,,54976.0,111959.0
Tunisia,2019,21535.0,,55651.0,119845.0
Turkey,1991,106134.0,290.2,179019.0,1900000.0
Turkey,1992,104900.0,330.8,200191.0,2100000.0
Turkey,1993,162506.0,296.8,127995.0,2080000.0
Turkey,1994,158341.0,280.2,132309.0,2095000.0
Turkey,1995,153422.0,389.3,136877.0,2100000.0
Turkey,1996,150231.0,325.4,146441.0,2200000.0
Turkey,1997,156144.0,343.9,163311.0,2550000.0
Turkey,1998,153245.0,350.4,159875.0,2450000.0
Turkey,1999,158469.0,342.7,157760.0,2500000.0
Turkey,2000,158800.0,353.3,151134.0,2400000.0
Turkey,2001,153420.0,242.0,159692.0,2450000.0
Turkey,2002,150000.0,337.7,146667.0,2200000.0
Turkey,2003,159000.0,419.1,163522.0,2600000.0
Turkey,2004,160000.0,489.1,131250.0,2100000.0
Turkey,2005,160240.0,595.4,160384.0,2570000.0
Turkey,2006,162666.0,646.8,123076.0,2002033.0
Turkey,2007,157750.0,781.3,155806.0,2457845.0
Turkey,2008,158400.0,832.9,158112.0,2504494.0
Turkey,2009,162650.0,667.7,171065.0,2782365.0
Turkey,2010,165078.0,746.6,157501.0,2600000.0
Turkey,2011,166673.0,760.5,160798.0,2680075.0
Turkey,2012,174811.0,641.2,165263.0,2888985.0
Turkey,2013,173095.0,516.1,180736.0,3128450.0
Turkey,2014,171417.0,602.1,144702.0,2480444.0
Turkey,2015,171410.0,418.9,149919.0,2569759.0
Turkey,2016,173394.0,348.3,168739.0,2925828.0
Turkey,2017,175357.0,325.9,172914.0,3032164.0
Turkey,2018,174690.0,304.1,207565.0,3625960.0
Turkey,2019,174439.0,302.1,207451.0,3618752.0
Turkmenistan,1992,7500.0,,32000.0,24000.0
Turkmenistan,1993,8500.0,,24706.0,21000.0
Turkmenistan,1994,8500.0,,27059.0,23000.0
Turkmenistan,1995,9500.0,,23158.0,22000.0
Turkmenistan,1996,6000.0,,21333.0,12800.0
Turkmenistan,1997,5000.0,532.6,29200.0,14600.0
Turkmenistan,1998,4500.0,470.3,41111.0,18500.0
Turkmenistan,1999,4000.0,480.8,50000.0,20000.0
Turkmenistan,2000,4398.0,711.5,52296.0,23000.0
Turkmenistan,2001,6000.0,826.9,55000.0,33000.0
Turkmenistan,2002,6000.0,807.7,58333.0,35000.0
Turkmenistan,2003,6200.0,,64516.0,40000.0
Turkmenistan,2004,6200.0,,72581.0,45000.0
Turkmenistan,2005,6000.0,,75000.0,45000.0
Turkmenistan,2006,5000.0,,86000.0,43000.0
Turkmenistan,2007,6000.0,,105667.0,63400.0
Turkmenistan,2008,5600.0,,109821.0,61500.0
Turkmenistan,2009,6000.0,,106667.0,64000.0
Turkmenistan,2010,5900.0,,106780.0,63000.0
Turkmenistan,2011,5900.0,,106441.0,62800.0
Turkmenistan,2012,5900.0,,107288.0,63300.0
Turkmenistan,2013,5900.0,,107119.0,63200.0
Turkmenistan,2014,5900.0,,106949.0,63100.0
Turkmenistan,2015,5900.0,,107119.0,63200.0
Turkmenistan,2016,5900.0,,107119.0,63200.0
Turkmenistan,2017,5900.0,,107119.0,63200.0
Turkmenistan,2018,5967.0,,107609.0,64210.0
Turkmenistan,2019,5889.0,,112965.0,66525.0
Ukraine,1992,355500.0,,32286.0,1147759.0
Ukraine,1993,408000.0,,43480.0,1774000.0
Ukraine,1994,426000.0,203.3,15282.0,651000.0
Ukraine,1995,358200.0,159.8,29207.0,1046200.0
Ukraine,1996,350000.0,116.4,29737.0,1040800.0
Ukraine,1997,345200.0,80.6,54977.0,1897800.0
Ukraine,1998,255100.0,90.2,22274.0,568200.0
Ukraine,1999,245500.0,98.1,12090.0,296800.0
Ukraine,2000,227600.0,56.2,28480.0,648200.0
Ukraine,2001,216200.0,81.2,21957.0,474700.0
Ukraine,2002,193000.0,70.6,27062.0,522300.0
Ukraine,2003,169800.0,57.0,51313.0,871300.0
Ukraine,2004,151500.0,105.5,47320.0,716900.0
Ukraine,2005,137900.0,160.0,52197.0,719800.0
Ukraine,2006,124100.0,250.3,43231.0,536500.0
Ukraine,2007,116000.0,253.1,65078.0,754900.0
Ukraine,2008,113500.0,270.7,63366.0,719200.0
Ukraine,2009,110000.0,183.3,77582.0,853400.0
Ukraine,2010,105200.0,245.4,85266.0,897000.0
Ukraine,2011,105200.0,320.2,90694.0,954100.0
Ukraine,2012,105500.0,272.8,106806.0,1126800.0
Ukraine,2013,103900.0,310.9,116593.0,1211400.0
Ukraine,2014,100200.0,192.9,108318.0,1085350.0
Ukraine,2015,97300.0,218.5,121230.0,1179570.0
Ukraine,2016,91600.0,177.1,120004.0,1099240.0
Ukraine,2017,91200.0,260.5,118002.0,1076180.0
Ukraine,2018,91800.0,142.8,159298.0,1462360.0
Ukraine,2019,87700.0,182.9,131582.0,1153970.0
United Kingdom of Great Britain and Northern Ireland,1991,20740.0,1044.1,155844.0,323220.0
United Kingdom of Great Britain and Northern Ireland,1992,19875.0,737.1,195925.0,389400.0
United Kingdom of Great Britain and Northern Ireland,1993,19292.0,551.9,184170.0,355300.0
United Kingdom of Great Britain and Northern Ireland,1994,19264.0,684.1,181582.0,349800.0
United Kingdom of Great Britain and Northern Ireland,1995,19900.0,735.4,131106.0,260900.0
United Kingdom of Great Britain and Northern Ireland,1996,11993.0,817.5,186442.0,223600.0
United Kingdom of Great Britain and Northern Ireland,1997,13500.0,756.4,138519.0,187000.0
United Kingdom of Great Britain and Northern Ireland,1998,13300.0,715.5,138120.0,183700.0
United Kingdom of Great Britain and Northern Ireland,1999,12800.0,655.2,192500.0,246400.0
United Kingdom of Great Britain and Northern Ireland,2000,13000.0,618.9,160615.0,208800.0
United Kingdom of Great Britain and Northern Ireland,2001,11190.0,601.7,189276.0,211800.0
United Kingdom of Great Britain and Northern Ireland,2002,9850.0,679.0,182132.0,179400.0
United Kingdom of Great Britain and Northern Ireland,2003,9140.0,899.6,157440.0,143900.0
United Kingdom of Great Britain and Northern Ireland,2004,9170.0,963.0,185823.0,170400.0
United Kingdom of Great Britain and Northern Ireland,2005,8450.0,858.2,258107.0,218100.0
United Kingdom of Great Britain and Northern Ireland,2006,15560.0,940.2,173033.0,269239.0
United Kingdom of Great Britain and Northern Ireland,2007,14960.0,1158.5,162500.0,243100.0
United Kingdom of Great Britain and Northern Ireland,2008,15516.0,1108.5,156548.0,242900.0
United Kingdom of Great Britain and Northern Ireland,2009,15550.0,978.3,147267.0,229000.0
United Kingdom of Great Britain and Northern Ireland,2010,15698.0,1018.2,149987.0,235450.0
United Kingdom of Great Britain and Northern Ireland,2011,15629.0,1134.4,153490.0,239890.0
United Kingdom of Great Britain and Northern Ireland,2012,15964.0,1271.7,127506.0,203550.0
United Kingdom of Great Britain and Northern Ireland,2013,16077.0,1220.9,247870.0,398500.0
United Kingdom of Great Britain and Northern Ireland,2014,16056.0,1163.4,281141.0,451400.0
United Kingdom of Great Britain and Northern Ireland,2015,15871.0,1016.0,289585.0,459600.0
United Kingdom of Great Britain and Northern Ireland,2016,16512.0,930.3,291364.0,481100.0
United Kingdom of Great Britain and Northern Ireland,2017,16607.0,1054.1,322334.0,535300.0
United Kingdom of Great Britain and Northern Ireland,2018,16427.0,1093.8,307786.0,505600.0
United Kingdom of Great Britain and Northern Ireland,2019,15940.0,1142.5,286324.0,456400.0
United States of America,1991,181785.0,395.0,242203.0,4402885.0
United States of America,1992,184152.0,300.0,260317.0,4793791.0
United States of America,1993,185933.0,284.0,260668.0,4846680.0
United States of America,1994,187208.0,284.0,278659.0,5216721.0
United States of America,1995,187208.0,375.0,256308.0,4798282.0
United States of America,1996,189211.0,351.0,248884.0,4709151.0
United States of America,1997,189373.0,340.0,247279.0,4682797.0
United States of America,1998,188685.0,381.0,279976.0,5282718.0
United States of America,1999,183809.0,470.0,262360.0,4822413.0
United States of America,2000,175492.0,282.0,273483.0,4799416.0
United States of America,2001,165638.0,348.0,258045.0,4274201.0
United States of America,2002,159770.0,417.0,241996.0,3866376.0
United States of America,2003,157281.0,414.0,253215.0,3982586.0
United States of America,2004,154533.0,300.0,305621.0,4722849.0
United States of America,2005,149354.0,381.0,293587.0,4384832.0
United States of America,2006,145683.0,500.0,305857.0,4455819.0
United States of America,2007,142000.0,635.0,290344.0,4122883.0
United States of America,2008,141151.0,511.0,309247.0,4365055.0
United States of America,2009,139576.0,509.0,314830.0,4394267.0
United States of America,2010,136217.0,553.0,309087.0,4210290.0
United States of America,2011,133870.0,668.0,319842.0,4281731.0
United States of America,2012,131604.0,818.0,309933.0,4078839.0
United States of America,2013,130661.0,668.0,362135.0,4731694.0
United States of America,2014,128763.0,567.0,416171.0,5358740.0
United States of America,2015,131030.0,741.0,347767.0,4556790.0
United States of America,2016,133060.0,697.0,391856.0,5214040.0
United States of America,2017,132820.0,897.3,394569.0,5240670.0
United States of America,2018,117600.0,853.2,394965.0,4644790.0
United States of America,2019,118860.0,720.9,420468.0,4997680.0
Uruguay,1991,1894.0,486.4,182682.0,34600.0
Uruguay,1992,1569.0,719.1,183505.0,28792.0
Uruguay,1993,1549.0,471.9,187889.0,29104.0
